Code_postal,TAU2017,ZE2010,RP,RS,MAISON,RP_PROP,RP_LOC,MED,PIMP,D1,D9,PIMPOT,TP60,PPAT,TP60TOL1,TP60TOL2,PBEN,NBPERSMENFISC
98776,,,,,,,,,,,,,,,,,,
03150,6,8303,0.8295741100778745,0.0628164896076336,0.9300260072768237,0.6554976923255298,0.15596773361578692,19131.350000000002,47.67,10585.87,32740.010000000002,14.809999999999999,15.85,11.76,11.62,30.470000000000006,5.629999999999998,776.4
09140,2,7302,0.26945868303508375,0.6933975403075849,0.8071885414697145,0.2013070488604706,0.056470933873863476,17178.736363636363,44.600000000000016,9323.899999999998,31748.1,13.599999999999996,21.0,10.099999999999998,10.099999999999998,35.5,6.700000000000002,5832.772727272727
11150,3,9101,0.8274257787424182,0.05018897588805031,0.897085711789515,0.5408161287893923,0.26531346531950006,18214.120000000003,43.6,9885.6,31146.0,14.3,19.4,10.15,9.8,34.55,6.0,1418.9
13116,0,9308,0.9054592982338555,0.03659640068366912,0.9253692467700004,0.7104074892647937,0.15392368273828078,22323.3,60.3,11517.2,41896.0,19.1,12.1,13.4,13.4,21.6,5.8,1816.0
13520,0,9309,0.5996245917724669,0.3301996918093122,0.8604591551404815,0.41289590125299586,0.12973947211602124,23446.233333333334,57.333333333333336,11453.533333333335,39994.8,19.6,17.46666666666667,16.566666666666666,12.199999999999998,29.133333333333336,7.466666666666666,1579.5
15100,1,8306,0.7169781609166025,0.18531837610311477,0.9093975582233326,0.5822716069364925,0.11777900711990785,18932.941176470587,45.36470588235295,10711.447058823529,30969.647058823528,13.735294117647056,16.070588235294114,13.282352941176475,13.300000000000004,25.88235294117647,10.600000000000003,2667.764705882353
16510,0,5403,0.6605247398432553,0.22418177557520896,0.9787446597695441,0.5021651488650025,0.15408805652215096,18592.0,48.6,10661.5,32628.0,14.6,15.5,9.4,9.4,31.0,6.6,610.5
20232,6,9404,0.534568818596988,0.423261654822796,0.7159188278438269,0.3766198466426374,0.114618795169413,19419.125,46.6,9354.3,34792.0,16.7,21.3,10.1,10.1,32.7,8.7,487.75
25470,0,4303,0.7981345239488234,0.13117767168926658,0.8436603493793866,0.6255648913695399,0.15793831031503797,27011.416666666668,71.20000000000002,14770.0,48922.400000000016,18.800000000000004,5.200000000000001,6.700000000000002,6.700000000000002,12.299999999999999,3.7000000000000006,8283.291666666666
26560,0,8206,0.5063133757541018,0.4104082312816317,0.9213803133392805,0.37599933981265676,0.11803583209918303,18590.29,51.10000000000001,10270.0,34941.700000000004,15.7,16.800000000000004,12.200000000000001,12.200000000000001,30.6,5.8999999999999995,129108.4
27930,7,2302,0.9298222968488683,0.02484658379345312,0.9638890400049998,0.7828169353324413,0.13391620442028526,23782.72068965517,56.41379310344828,11127.962068965518,34180.59310344827,15.634482758620697,13.47931034482758,8.389655172413798,8.400000000000004,28.944827586206884,4.748275862068968,736.6034482758621
29850,8,5306,0.945516458569807,0.0037835792659856224,0.8497919031403708,0.7336360196746122,0.2054483541430193,23250.0,65.0,14536.3,39531.0,18.3,5.0,10.6,8.7,25.5,6.5,6193.5
31600,9,61,0.9344905244319587,0.009158985433984667,0.8175703026350145,0.6719433692635282,0.24861106181155007,22160.7125,60.666666666666664,12559.699999999999,35799.333333333336,16.35,10.6,8.5,5.666666666666667,20.75,4.233333333333333,6202.0625
33220,6,7201,0.795213977862887,0.09370735114931895,0.9278759544912252,0.5728207420005432,0.19606275576347207,18832.74117647059,44.729411764705894,9986.482352941175,32170.482352941173,14.070588235294121,19.082352941176474,11.399999999999997,11.705882352941174,33.294117647058826,6.717647058823528,7183.441176470588
33470,6,7207,0.8252630087200152,0.12010182261810301,0.799637822772479,0.5323438950482104,0.2734871944468741,22079.050000000003,60.5,12665.95,36880.6,16.85,9.5,9.6,5.0,18.0,6.3,14343.25
42120,7,8212,0.9022041114337033,0.01945756086551845,0.8484904331899473,0.7195515654237578,0.17261723723628772,21919.933333333334,52.98333333333333,12111.75,33629.51666666667,15.283333333333331,13.91666666666667,11.666666666666666,11.1,28.083333333333332,4.35,2318.4166666666665
43190,0,60,0.587163882405903,0.3084116460389585,0.8937680573052441,0.45974070813954165,0.11011300215042934,18477.533333333333,43.0,11945.2,30757.5,13.4,12.0,11.3,,,9.9,1170.6666666666667
47130,7,7209,0.8431907013560457,0.05078695739973319,0.9281310483148711,0.6259210752696664,0.1864079992328779,18901.816666666666,49.699999999999996,10658.0,33676.700000000004,15.299999999999999,15.5,10.5,10.5,28.7,6.3,842.0
53290,4,5214,0.8352076652523078,0.07537444012334822,0.9801930888471845,0.6555555230407157,0.16963069706464534,18666.972727272725,50.46363636363637,11685.990909090906,30988.936363636356,14.47272727272727,12.1,9.845454545454546,9.845454545454546,25.636363636363637,5.463636363636365,734.4545454545455
55110,5,4106,0.6868946320834478,0.18967629038627024,0.9502522224412219,0.5347237818512717,0.13491115944320664,18475.428571428565,48.299999999999976,10451.0,32202.800000000014,14.199999999999992,16.300000000000008,10.6,10.6,32.79999999999998,7.199999999999997,17052.178571428572
57855,8,4107,0.9372599231754162,0.005121638924455826,0.7298335467349552,0.7003841229193342,0.23047375160051217,22252.6,51.2,10936.0,36764.0,14.8,14.3,16.4,16.4,27.5,4.8,1809.5
57880,2,4108,0.922753104687517,0.011121574204128884,0.816249982834143,0.7264767119391498,0.176111741317473,21377.0,48.6,10430.5,32683.833333333332,13.833333333333334,17.2,8.233333333333333,9.0,32.8,3.766666666666667,1559.8333333333333
59153,8,3112,0.8988216172287687,0.0337261275904104,0.8667208451848842,0.5258025193010971,0.36407964242177976,18272.0,45.0,10964.0,30009.3,13.1,16.0,5.1,6.0,30.0,2.5,5119.0
59211,9,3111,0.965882664115416,0.002985266889901185,0.9176755439962178,0.7728776912681943,0.18399807411434874,23799.6,68.0,14385.0,38632.0,17.4,5.0,8.0,9.1,30.8,5.8,5782.5
59410,8,3115,0.8957132133317243,0.004230500504502294,0.6804484546138441,0.37758812788493307,0.5029502912987496,14766.4,32.0,8557.0,25161.0,10.8,34.0,4.5,17.0,46.0,2.7,12995.5
68220,6,4209,0.8918494752911136,0.03280653466921052,0.8303201480571802,0.7309116133230261,0.14253387747209026,35214.771428571425,71.9142857142857,13680.442857142858,58407.82142857143,20.80714285714286,8.5,7.57857142857143,7.200000000000002,20.599999999999998,2.264285714285714,1065.75
68360,4,4208,0.8950420619190228,0.010212123705176247,0.6004823703744429,0.5295321361716019,0.33394450036003115,21172.1,56.0,11285.5,36186.0,15.6,13.0,8.7,5.0,26.0,4.7,7071.5
77860,10,1104,0.9218583580398229,0.02174538238489422,0.8278441250949472,0.7422217688694682,0.14922905801188727,25469.266666666666,73.33333333333333,14949.033333333333,41199.933333333334,19.166666666666668,8.6,8.966666666666667,7.5,24.0,3.5,3702.8333333333335
81000,7,7311,0.8786241711792461,0.03184180714145278,0.5110917149457621,0.41239946785511394,0.45108904214023177,19650.5,50.0,9813.2,36622.7,16.4,19.0,12.0,6.0,35.0,7.2,45603.0
86600,8,5413,0.8136222105354854,0.06920593867873052,0.9585598857509694,0.6322410125928912,0.17395237515881365,19561.774999999998,51.412499999999994,11224.875,33868.8125,15.612499999999999,13.524999999999999,9.525,9.6,28.900000000000002,5.4,1052.5625
87000,8,7404,0.8850256007005783,0.02644450550526363,0.2770073723979908,0.3521833839938185,0.51472863069945,18811.3,51.0,9034.0,35007.6,16.9,22.0,9.7,5.0,37.0,5.2,115520.0
87120,0,7404,0.508333647797573,0.3595281111599654,0.9225050410667834,0.4065972015298166,0.08202563404669752,17622.85,51.89999999999999,10566.300000000001,33906.0,15.799999999999999,15.5,9.299999999999999,9.299999999999999,32.5,5.6000000000000005,375.125
88360,2,4113,0.8094726255640294,0.10182592941622508,0.7400455954378191,0.5917799253249747,0.20366644357893138,19036.0,45.7,10916.05,30122.35,13.5,14.9,9.1,10.75,31.5,4.2,2159.75
92500,10,1101,0.9083838526813673,0.02021803108867685,0.2266468855208102,0.47119114367148096,0.4198819674369653,30060.7,78.0,14157.6,61609.0,26.1,7.0,12.0,5.0,13.0,4.1,78831.5
95670,10,56,0.9569915631427597,0.008440908168242695,0.8285828954801551,0.764134282909608,0.17826760418714604,24320.5,76.0,14269.6,37911.9,17.6,6.0,4.7,,,2.4,5594.5
98761,,,,,,,,,,,,,,,,,,
98819,,,,,,,,,,,,,,,,,,
04190,0,9302,0.8091544692514214,0.038735974062830116,0.8555873685083266,0.4717633457909906,0.3130483295599659,18825.7,45.0,10464.7,30298.6,13.4,16.0,9.5,9.0,27.0,4.9,3774.0
05460,0,9303,0.22232601433677862,0.7399883609428712,0.31033559952330314,0.13146428405532154,0.07881405931438566,18437.2,54.8,11167.0,32872.7,15.8,13.5,12.1,12.1,21.1,8.8,313.5
06790,9,9307,0.8788099991208363,0.04684655496169317,0.8818135168826577,0.7496062698947207,0.08767396900160516,26728.1,76.0,14120.7,50377.1,23.2,16.8,17.2,13.6,27.2,11.7,2260.0
09330,2,7301,0.8466467085504996,0.06773103705686256,0.9076618921834864,0.6162828074862682,0.20898993086239573,20161.4,45.9,10167.9,31809.0,14.0,17.3,9.7,9.7,32.3,5.7,1482.0
12420,0,7304,0.5293280218249771,0.33422416677734523,0.9274816200679485,0.4306069423485933,0.08356124229773247,17509.975,51.6,11259.6,33247.6,15.0,13.3,12.8,12.8,26.0,8.6,1224.875
12850,6,7304,0.9324740032328629,0.022097954174528246,0.6347755546530293,0.6330014640116999,0.2838250708317413,21849.13333333333,54.53333333333333,11035.866666666667,34474.53333333333,16.266666666666666,13.766666666666666,12.533333333333333,7.6000000000000005,28.666666666666668,6.533333333333334,8272.666666666666
13126,9,9308,0.764367816091954,0.13409961685823754,0.7854406130268199,0.5363984674329502,0.19157088122605365,25474.3,60.3,11517.2,41896.0,19.1,12.1,13.4,13.4,21.6,5.8,933.0
14460,8,2502,0.9551757497581426,0.0012899064817800709,0.5752982908739116,0.3495646565623992,0.5991615607868429,17547.3,44.0,10382.1,27974.0,12.5,19.0,4.7,9.2,28.0,2.2,6722.0
15210,1,8305,0.768002251332949,0.11260300772276782,0.8698139309924091,0.5848549424635179,0.17514734571563007,19654.3,43.0,10610.0,30189.3,13.3,16.2,12.6,12.6,26.5,10.4,928.75
17160,0,5406,0.7626933996771063,0.11200048224143341,0.9802702634474945,0.6087562216498468,0.1356558712588622,18660.388235294115,52.42352941176471,11334.599999999997,35838.14705882353,16.36470588235294,13.035294117647064,11.68823529411765,11.68823529411765,27.194117647058814,10.158823529411764,408.05882352941177
19170,0,7402,0.4589010371537159,0.45096209368918583,0.9537075806686501,0.3770569200267263,0.07043256559358428,19473.007692307692,51.65384615384616,11312.553846153847,32732.923076923078,14.223076923076926,13.207692307692307,9.815384615384614,9.815384615384614,25.699999999999996,5.907692307692306,25511.76923076923
19250,0,7402,0.5106334569149014,0.42496077164508633,0.9377948133543232,0.397568276562056,0.09217961187984965,19694.899999999998,49.333333333333336,11066.25,31894.666666666668,13.883333333333333,14.333333333333334,10.216666666666667,9.9,25.833333333333332,6.5,5310.333333333333
20243,0,9407,0.5819342566446457,0.3789112723495536,0.8490038305148737,0.3905654375738308,0.15839710462257545,17224.237500000003,42.5,8929.6875,31487.9375,14.5,25.1875,10.449999999999998,12.25,37.625,8.299999999999999,1343.0625
25200,7,4302,0.8837914560135309,0.008376374458616692,0.39912274616425253,0.41552651681326247,0.4568777599417633,16993.766666666666,42.333333333333336,9516.033333333333,29896.399999999998,13.0,25.0,6.3999999999999995,10.333333333333334,38.666666666666664,2.733333333333333,11561.333333333334
26410,1,8208,0.470638899945136,0.48267667108154366,0.8810877534759636,0.3297749845897664,0.12624531633766425,17502.155555555557,51.89999999999999,11066.699999999999,34502.0,15.5,14.099999999999998,11.5,11.5,28.400000000000002,5.5,38786.444444444445
27260,0,2303,0.6967827006021795,0.23327716840066962,0.9545583629624939,0.5324729613755209,0.14889465131421958,19734.28181818182,50.91818181818181,11115.09090909091,32872.454545454544,14.618181818181817,14.127272727272725,8.863636363636363,8.863636363636363,28.609090909090913,5.3090909090909095,495.3181818181818
27270,2,2301,0.7683468542408759,0.17268052991464886,0.9701044393310306,0.6426544685558553,0.1107561570143023,19900.041666666668,51.74166666666665,10863.833333333334,32558.524999999998,14.641666666666664,14.891666666666664,9.58333333333333,9.799999999999997,30.166666666666668,5.949999999999999,819.3333333333334
29700,7,5309,0.9022011976533,0.025123603109994577,0.9120304143287994,0.710895418667631,0.18354189481327216,21646.6,58.5,13396.7,34518.45,16.1,7.5,9.899999999999999,10.8,24.4,7.75,4227.75
30520,7,9104,0.897607018744119,0.011961796875686784,0.7354253577872224,0.5786302489921418,0.2874897924803235,17631.5,41.0,9344.7,28741.0,12.5,23.0,7.9,13.0,39.0,4.1,4292.0
34260,1,9109,0.5206432330142395,0.3455934751046052,0.7035511503137213,0.36102933487356814,0.1412977168831113,17112.64285714286,42.771428571428565,9317.457142857143,31573.314285714285,14.4,22.057142857142857,10.385714285714286,10.385714285714286,37.85714285714285,7.128571428571428,640.2142857142857
37800,8,2412,0.8291174096035058,0.08321741563560597,0.938149925786495,0.6276557389296754,0.18913401418667844,19294.346153846152,55.199999999999996,11493.8,35389.22307692307,16.3,12.461538461538462,9.476923076923077,9.5,26.276923076923083,5.0,983.1923076923077
44560,0,5204,0.9032174444667906,0.026032428744281987,0.8151565722581517,0.6371041902602216,0.25656073049080613,19661.45,48.5,12148.55,29166.9,13.35,12.55,6.15,11.1,27.3,4.3,2850.25
49360,7,5206,0.9259013143888956,0.008321962718228942,0.9578233273512834,0.7080732124586427,0.21344066002703954,19228.966666666667,49.083333333333336,12553.466666666667,30875.866666666665,14.133333333333333,9.416666666666666,9.6,9.200000000000001,24.2,5.616666666666667,1551.4166666666667
54119,8,4103,0.9407848991394888,0.00408380005934554,0.9405207061281263,0.8377937101810597,0.09506878980777984,21216.5,55.8,10980.0,36091.5,17.1,14.0,9.1,9.1,29.0,5.5,1221.5
56310,3,5317,0.722846417173184,0.14609584200033585,0.956322350101507,0.594484838296353,0.11743602799902567,18907.52,48.56,11699.36,31381.080000000005,13.98,12.14,9.540000000000001,9.819999999999999,26.919999999999998,8.18,2028.4
57520,6,4110,0.9440839456101969,0.003544340678834081,0.6648137837609029,0.6221446685605733,0.25890565421496786,21502.833333333332,53.833333333333336,11971.033333333335,36377.36666666667,15.033333333333333,11.333333333333334,7.5,8.6,28.8,2.966666666666667,2071.5
60173,10,2207,0.9288150534700419,0.027118074868555053,0.8871047395321255,0.7440577679988399,0.17099362951555877,23602.4,55.9,11051.0,33313.9,15.4,14.0,7.5,7.5,29.6,5.1,798.5
63160,8,8310,0.7943881792210735,0.09185707044925077,0.9524981930480756,0.6569221938926688,0.11798388433028005,21289.000000000004,56.32499999999999,11501.991666666669,36372.299999999996,16.633333333333336,12.283333333333337,10.866666666666667,11.0,25.566666666666674,5.283333333333332,869.1666666666666
66760,0,9116,0.36844095223474416,0.5419981441315294,0.6102128825462835,0.2235308985862082,0.1283752551893086,19221.32,44.0,9368.800000000001,30868.700000000004,14.400000000000002,21.199999999999996,10.900000000000002,10.900000000000002,34.60000000000001,6.799999999999999,479.1
74110,1,8222,0.31389865527873206,0.6539379286459244,0.4257224607662747,0.211327341192229,0.09087514688838041,22949.72,66.11999999999999,12814.0,49475.31999999999,19.560000000000002,8.94,17.580000000000002,11.7,16.3,10.559999999999999,1470.1
76113,9,2307,0.9199565630198884,0.033306377731938154,0.9751272028594422,0.7493803735445005,0.16233244858037632,22825.566666666666,54.9,10923.0,35055.3,15.800000000000002,14.300000000000002,7.900000000000001,7.900000000000001,27.8,4.9,850.3333333333334
78130,10,1111,0.9345043466018986,0.009452210428897401,0.6484671066267589,0.631444075828855,0.2902451834953858,23659.2,56.35,10070.55,35551.95,16.5,19.95,6.4,10.05,31.6,2.25,16777.75
79000,7,5410,0.9025611686449911,0.024191668261017808,0.6770464005614621,0.5301547442864663,0.36477963590242435,21732.528571428575,54.628571428571426,10860.214285714286,36590.014285714286,17.514285714285716,14.114285714285716,8.914285714285715,6.057142857142857,28.142857142857142,5.485714285714286,40167.857142857145
83660,9,9315,0.8136649639023918,0.08455539453168776,0.7685610548652857,0.598839604075908,0.18978095259282873,20232.2,49.0,10228.3,32370.0,13.8,17.0,9.3,13.0,30.0,3.9,3372.5
85200,4,5216,0.8552213394455825,0.06306285461994908,0.9370639272209419,0.6574540361818524,0.18542930391619217,19350.126666666663,46.12666666666666,11102.32666666667,30787.593333333327,13.83333333333333,13.966666666666667,9.406666666666666,8.859999999999998,30.186666666666675,6.486666666666667,2630.866666666667
88380,0,4112,0.8914151167124125,0.019575994542961633,0.7237240930887656,0.6318188650386516,0.24492479113962073,21046.65,49.1,10328.7,32316.0,14.7,16.8,8.6,8.6,33.9,5.2,1364.0
91530,10,1116,0.8782259284148606,0.061132538914883586,0.8566928544999286,0.7529394802334209,0.10758242874699558,27796.075,73.0,12959.849999999999,46147.05,21.125,8.725000000000001,9.925,10.4,19.299999999999997,3.5,2489.0
95310,10,1119,0.9523783772804614,0.002992031757660563,0.3125411226421511,0.4601687231585819,0.47421695386492263,19356.0,57.0,9345.0,33028.0,15.2,21.0,5.0,7.0,35.0,1.6,24340.5
02500,1,2203,0.8331492710653321,0.06779448664872337,0.9517591254180987,0.6669842496142862,0.14752135368727057,17485.994444444445,41.02777777777778,9182.16111111111,28543.788888888896,12.733333333333338,25.12222222222223,9.516666666666664,9.955555555555552,45.05000000000001,6.505555555555557,7048.166666666667
09160,2,7302,0.7326070900928925,0.1748094356511288,0.9257032127376806,0.5638538422633667,0.14283065866190112,18917.739999999998,44.60000000000001,9323.899999999998,31748.1,13.599999999999998,21.0,10.099999999999998,10.099999999999998,35.5,6.700000000000001,3305.4
16590,7,5403,0.9358563235389731,0.011662486629278006,0.9861009011266212,0.7745260679635495,0.15223245524695353,21070.8,59.0,13562.9,32102.8,14.9,6.0,6.7,9.4,31.0,4.0,3839.5
21430,0,2607,0.5442327614360154,0.3453326908191419,0.9669639878720354,0.45683361709660664,0.07193078955415519,19391.071428571428,58.87857142857144,11724.5,36371.700000000004,16.999999999999996,11.799999999999999,9.842857142857143,9.842857142857143,24.75714285714286,5.985714285714287,146518.75
26780,6,8206,0.886991955447168,0.03629040387008715,0.8734311228054751,0.683065746049557,0.18241893682474286,21996.525,56.3,11729.025,35283.85,15.925,14.850000000000001,11.05,12.2,30.6,5.65,1908.375
29760,3,5309,0.5590158971330224,0.37346318054219046,0.9452370891132017,0.47418799165001474,0.07358820800650942,20260.0,51.0,12090.4,34850.0,14.9,11.0,12.6,8.0,28.0,6.9,5450.5
31880,9,61,0.9417081364002866,0.0052104459083541005,0.8076978522649506,0.6940208176494103,0.23908718245916866,24336.2,68.0,13806.3,38682.3,17.4,7.0,6.7,,21.0,2.4,8405.5
34725,9,9109,0.7826938930504457,0.10385823308167383,0.9038765001768201,0.5589036772748338,0.19463260626881096,19813.5,42.879999999999995,9905.62,31476.98,14.080000000000002,19.52,9.5,9.959999999999999,33.480000000000004,6.279999999999999,1561.7
35590,9,5312,0.9510025242798021,0.00549066012975604,0.7761732614306492,0.6795680929757779,0.2677587757565938,21574.075,59.5,12643.7,33857.075,16.6,9.225,8.525,9.2,22.15,4.15,2965.25
40260,0,7208,0.7826609173282882,0.1472602626704229,0.8907388038782224,0.5697142475164492,0.1923619077642884,19754.350000000002,51.800000000000004,11680.175,33624.425,15.200000000000001,11.875,11.149999999999999,11.8,24.1,6.85,1321.875
48120,0,9113,0.45857370783289925,0.4196643970223728,0.8997112874678092,0.3874728260050209,0.053270866772181256,18218.033333333336,49.29999999999999,10729.3,31909.0,14.0,15.300000000000002,11.0,11.0,24.8,8.3,24177.666666666668
48130,0,9113,0.5580667105886774,0.3406179677184627,0.8966400435774252,0.4165012647574882,0.1205574264147491,19832.0,49.300000000000004,10729.300000000001,31909.0,14.0,15.299999999999999,11.0,11.0,24.8,8.299999999999999,1009.0
50490,1,2508,0.7996620319667894,0.10857283652076098,0.962448233974639,0.5834144198692287,0.2060033793866628,18103.1875,47.800000000000004,11303.800000000001,32559.299999999996,14.200000000000001,13.5,10.5,10.5,26.0,9.200000000000001,1355.8125
50560,1,2508,0.6234811451189793,0.32087976831097326,0.9192145209425573,0.4588720894083992,0.15043768949358705,20426.2,50.900000000000006,11871.25,35949.15,15.25,11.75,11.2,10.5,26.0,11.899999999999999,1657.875
51240,6,2107,0.9176585712619486,0.019565036741549618,0.9638824314832162,0.7926468966767264,0.11098022187978665,22156.921428571426,55.89285714285717,11144.921428571422,34714.607142857145,16.500000000000007,13.842857142857136,10.646428571428567,10.646428571428567,27.62142857142856,7.6285714285714255,18212.375
61210,0,2512,0.7293782053638863,0.17002398059041035,0.957292580762778,0.5586316716647345,0.15351214069862917,18743.872727272723,47.92272727272727,10979.645454545454,30958.13181818182,14.122727272727275,14.672727272727274,9.731818181818182,9.445454545454547,29.20454545454546,7.031818181818182,23560.886363636364
62123,7,3121,0.9274297525452712,0.009477158568520386,0.9829977204606586,0.8230083978091742,0.08786739832902261,22236.573333333326,52.29999999999998,10811.3,34353.299999999996,16.0,15.400000000000004,9.099999999999998,9.099999999999998,33.300000000000004,7.0,16302.533333333333
63410,8,8310,0.7876302966279392,0.10158358890991623,0.9404547996308071,0.654625102235244,0.11454484366450916,20873.557142857142,56.89999999999999,11468.800000000001,36747.6,16.8,12.400000000000002,11.0,11.0,25.800000000000004,5.3,1158.5714285714287
66350,8,9115,0.9109888053230102,0.014316485857138352,0.779368002807435,0.5776820145530941,0.3100380084946244,19965.6,53.0,11002.7,34545.1,16.5,15.0,10.9,7.0,29.0,7.1,6768.5
66530,8,9115,0.8587032822733999,0.03634806869053868,0.8447601002848414,0.6080288979217215,0.2277118453270966,19546.7,51.0,10948.5,32847.2,15.3,15.0,9.5,9.0,32.0,7.5,4178.0
67280,9,4202,0.8725017785225219,0.049745154238305576,0.8672704404559107,0.7217610228255295,0.12798775409736038,22730.166666666668,63.20000000000001,13101.0,37921.2,17.1,8.0,10.1,10.1,17.8,4.8,1540.0
69330,9,8214,0.9528210370422597,0.010993846442409505,0.8157481167037166,0.7607999543795627,0.1774738248302567,23094.75,64.55,12943.25,38555.375,17.775,9.45,10.375,10.299999999999999,24.25,4.45,11026.0
77171,0,1108,0.8195237125223302,0.08954957854213835,0.9669221915512045,0.6828580860438596,0.1163678614296309,20961.7,55.0,10912.0,33887.0,16.0,14.2,9.6,9.6,28.6,6.3,765.25
77460,10,1107,0.8282628246166513,0.06934752685070773,0.8359752216205896,0.6178593982086833,0.19808223958751617,21091.95,54.95,10581.849999999999,32682.25,15.350000000000001,16.35,8.65,8.0,33.7,4.1,3218.75
79510,7,5410,0.7751913781319639,0.152238821124668,0.8849582793769261,0.5655827500265258,0.1960818569676698,21779.6,62.0,13331.3,36138.0,17.1,11.9,10.0,8.7,26.0,4.9,2334.0
80120,0,2209,0.5854913440549884,0.3340532565970012,0.8746422828109821,0.44451958871681996,0.12746742684261528,18737.88666666667,47.17333333333332,10018.933333333332,32282.18,14.879999999999999,18.933333333333334,10.520000000000001,10.5,35.62666666666667,7.959999999999997,5195.233333333334
85220,4,5218,0.7507777024910208,0.19560003712233584,0.9422939441508371,0.6009717271947619,0.14292172526779592,19217.98888888889,52.10000000000001,12225.066666666668,32304.18888888889,14.877777777777778,10.422222222222222,11.877777777777776,11.999999999999998,21.555555555555554,6.155555555555556,1814.7777777777778
91860,10,1117,0.9355489364214544,0.009960915147988138,0.18091976311031735,0.42866166234506103,0.4852530013884408,17162.3,49.0,9534.4,29246.7,14.4,23.0,3.4,10.0,33.0,1.7,11964.5
97139,8,101,0.7782577322359285,0.025086002713589836,0.5892103794181321,0.3554010214999044,0.3934797078449174,,,,,,,,,,,
20140,7,9403,0.38453578173533415,0.5681268516383491,0.6802422082721933,0.2772155613026179,0.07685654552432786,19062.725,54.949999999999996,10539.3,37033.0625,17.65,16.1,10.950000000000001,10.950000000000001,24.8375,7.424999999999999,11401.125
21000,8,2603,0.895912723577491,0.027539391010087563,0.1498833765714361,0.35912547518724375,0.5141695338554105,20837.3,59.0,10708.0,38266.9,18.5,15.0,9.9,5.0,26.0,5.8,129249.5
21440,8,2603,0.727894891477241,0.15893205174981173,0.9537831715740176,0.5783509915287735,0.11619376172411526,20630.87692307692,59.70000000000001,11799.0,36750.700000000004,17.199999999999996,11.5,9.900000000000002,9.900000000000002,24.5,5.9,124325.84615384616
29310,0,5315,0.8139333714660886,0.0974992864266282,0.9633280382075424,0.6820277008463951,0.12427960254449089,19203.1,52.8,11768.8,33634.8,15.4,11.7,9.7,9.7,26.2,5.9,1451.75
29680,1,5306,0.5275844213242125,0.2909733726304711,0.6449902093423432,0.3859108406481689,0.1336871232217672,22044.7,59.0,12715.2,40137.5,17.0,9.0,13.7,8.7,25.5,8.1,3310.0
33510,9,7204,0.6394067383782893,0.31246098726155713,0.8643419157029566,0.45604612103486264,0.16296915244084792,23968.0,65.0,12839.0,42340.0,19.1,9.0,15.1,5.0,17.0,6.6,12356.0
36350,6,2409,0.8792889549301912,0.053686397942558264,0.9918976676371782,0.7478876952651654,0.1224265699682577,20328.699999999997,48.9,10915.5,31505.0,14.4,14.9,9.6,9.6,29.9,5.7,996.25
40140,1,7208,0.7045710764693117,0.2333019095986938,0.7956404174578147,0.5009456339607067,0.18600244629626825,20128.36666666667,53.13333333333333,11880.733333333332,34415.23333333334,15.566666666666668,11.5,11.700000000000001,9.866666666666667,23.066666666666666,7.133333333333333,3490.5
40220,8,7212,0.885426119020749,0.06518144073577112,0.6699413399919851,0.5682519188249062,0.30471471743399264,20850.4,56.0,12306.2,33092.4,15.3,10.0,8.5,5.0,21.0,4.4,12502.0
52190,0,2106,0.7435421369949213,0.1341421731254448,0.9526564509626435,0.6083682903272062,0.12257524312903222,20304.096153846152,51.70000000000003,11288.0,31853.30000000001,14.5,13.5,9.400000000000004,9.400000000000004,26.399999999999984,6.099999999999998,21050.846153846152
55240,0,4107,0.8685167958923283,0.006698928693886179,0.889700856373789,0.6108125903087535,0.23896063788441615,18883.1,45.900000000000006,10572.625,34654.175,13.525000000000002,15.975000000000001,18.15,16.299999999999997,27.5,4.324999999999999,122265.375
59330,7,3117,0.9210425337237559,0.007317727568596501,0.9440304784934088,0.6572151741357946,0.24753030979486784,19147.442857142858,41.17142857142857,9212.614285714286,29737.114285714284,13.171428571428573,25.82857142857143,7.8,9.37142857142857,44.857142857142854,5.385714285714286,2715.1428571428573
61430,5,2512,0.7218515210032369,0.18088520976195055,0.9618949007716742,0.5907003050507947,0.11380394925676474,19244.25,47.666666666666664,11010.666666666666,30408.53333333333,13.666666666666666,14.416666666666666,10.383333333333333,9.999999999999998,29.583333333333332,6.166666666666667,1036.1666666666667
62196,8,3123,0.9451167194288815,0.005488328057111899,0.9317905877901654,0.6922332701629701,0.23594637460239537,20897.0,43.9,10078.0,30929.3,14.3,19.5,7.2,7.2,37.5,4.8,825.0
62980,9,3123,0.9427950908640099,0.0010299870432055366,0.9051266932252424,0.5467794493625145,0.37816052299883574,18095.3,41.5,10482.55,28467.65,13.2,18.0,5.2,8.6,34.0,3.5,3468.5
67118,9,4205,0.9345725690251825,0.005733331580267723,0.633757948646453,0.6342037433226876,0.27650094288927485,23416.6,66.0,12720.0,41909.0,18.6,9.0,10.8,5.0,18.0,4.7,7402.0
68600,1,4207,0.9293272034970134,0.00849289665256362,0.7689355051318332,0.6907992038006096,0.22130142759679708,22580.558333333338,60.08333333333334,11764.250000000002,37538.46666666667,16.583333333333332,11.499999999999998,9.841666666666667,10.5,23.33333333333333,5.091666666666668,1198.25
70280,0,4309,0.8012493899668673,0.11010159327750842,0.9068351080973815,0.6255347746254831,0.1517205543596281,18635.14,48.2,10865.0,31174.7,13.7,15.3,8.5,8.5,30.6,5.3,434.8
